#Data tag : online , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/fb),recorded(/fb),avgpu,source
402816:11589,249:249,04/11/26 20:09:18,STABLE BEAMS,6799,0.000039936,0.000039073,5.0,HFET
402816:11589,250:250,04/11/26 20:09:42,STABLE BEAMS,6799,0.000039936,0.000039065,5.0,HFET
402816:11589,251:251,04/11/26 20:10:05,STABLE BEAMS,6799,0.000039664,0.000038816,4.9,HFET
402816:11589,252:252,04/11/26 20:10:28,STABLE BEAMS,6799,0.000039890,0.000039019,5.0,HFET
402816:11589,253:253,04/11/26 20:10:52,STABLE BEAMS,6799,0.000040095,0.000039214,5.0,HFET
402816:11589,254:254,04/11/26 20:11:15,STABLE BEAMS,6799,0.000040523,0.000039627,5.1,HFET
402816:11589,255:255,04/11/26 20:11:38,STABLE BEAMS,6799,0.000039528,0.000038680,4.9,HFET
402816:11589,256:256,04/11/26 20:12:02,STABLE BEAMS,6799,0.000038613,0.000037812,4.8,HFET
402816:11589,257:257,04/11/26 20:12:25,STABLE BEAMS,6799,0.000041107,0.000040187,5.1,HFET
402816:11589,258:258,04/11/26 20:12:48,STABLE BEAMS,6799,0.000040883,0.000039967,5.1,HFET
402816:11589,259:259,04/11/26 20:13:11,STABLE BEAMS,6799,0.000040747,0.000039834,5.1,HFET
402816:11589,260:260,04/11/26 20:13:35,STABLE BEAMS,6799,0.000040858,0.000039371,5.1,HFET
402816:11589,261:261,04/11/26 20:13:58,STABLE BEAMS,6799,0.000040904,0.000039984,5.1,HFET
402816:11589,262:262,04/11/26 20:14:21,STABLE BEAMS,6799,0.000040979,0.000040049,5.1,HFET
402816:11589,263:263,04/11/26 20:14:45,STABLE BEAMS,6799,0.000040691,0.000039777,5.1,HFET
402816:11589,264:264,04/11/26 20:15:08,STABLE BEAMS,6799,0.000041201,0.000040233,5.1,HFET
402816:11589,265:265,04/11/26 20:15:31,STABLE BEAMS,6799,0.000041246,0.000040318,5.1,HFET
402816:11589,266:266,04/11/26 20:15:55,STABLE BEAMS,6799,0.000040578,0.000039679,5.1,HFET
402816:11589,267:267,04/11/26 20:16:18,STABLE BEAMS,6799,0.000040770,0.000039858,5.1,HFET
402816:11589,268:268,04/11/26 20:16:41,STABLE BEAMS,6799,0.000040748,0.000039827,5.1,HFET
402816:11589,269:269,04/11/26 20:17:05,STABLE BEAMS,6799,0.000041296,0.000040359,5.1,HFET
402816:11589,270:270,04/11/26 20:17:28,STABLE BEAMS,6799,0.000041290,0.000040358,5.1,HFET
402816:11589,271:271,04/11/26 20:17:51,STABLE BEAMS,6799,0.000041271,0.000040324,5.1,HFET
402816:11589,272:272,04/11/26 20:18:14,STABLE BEAMS,6799,0.000040195,0.000039316,5.0,HFET
402816:11589,273:273,04/11/26 20:18:38,STABLE BEAMS,6799,0.000040455,0.000038984,5.0,HFET
402816:11589,274:274,04/11/26 20:19:01,STABLE BEAMS,6799,0.000040396,0.000039497,5.0,HFET
402816:11589,275:275,04/11/26 20:19:24,STABLE BEAMS,6799,0.000039815,0.000038961,5.0,HFET
402816:11589,276:276,04/11/26 20:19:48,STABLE BEAMS,6799,0.000040163,0.000039281,5.0,HFET
402816:11589,277:277,04/11/26 20:20:11,STABLE BEAMS,6799,0.000040482,0.000039580,5.0,HFET
402816:11589,278:278,04/11/26 20:20:34,STABLE BEAMS,6799,0.000040527,0.000039627,5.1,HFET
402816:11589,279:279,04/11/26 20:20:58,STABLE BEAMS,6799,0.000040403,0.000039517,5.0,HFET
402816:11589,280:280,04/11/26 20:21:21,STABLE BEAMS,6799,0.000040355,0.000039473,5.0,HFET
402816:11589,281:281,04/11/26 20:21:44,STABLE BEAMS,6799,0.000040364,0.000039472,5.0,HFET
402816:11589,282:282,04/11/26 20:22:08,STABLE BEAMS,6799,0.000040670,0.000039774,5.1,HFET
402816:11589,283:283,04/11/26 20:22:31,STABLE BEAMS,6799,0.000040151,0.000039276,5.0,HFET
402816:11589,284:284,04/11/26 20:22:54,STABLE BEAMS,6799,0.000040125,0.000039250,5.0,HFET
402816:11589,285:285,04/11/26 20:23:17,STABLE BEAMS,6799,0.000040088,0.000039211,5.0,HFET
402816:11589,286:286,04/11/26 20:23:41,STABLE BEAMS,6799,0.000040261,0.000038810,5.0,HFET
402816:11589,287:287,04/11/26 20:24:04,STABLE BEAMS,6799,0.000040299,0.000039417,5.0,HFET
402816:11589,288:288,04/11/26 20:24:27,STABLE BEAMS,6799,0.000040256,0.000039368,5.0,HFET
402816:11589,289:289,04/11/26 20:24:51,STABLE BEAMS,6799,0.000040403,0.000039515,5.0,HFET
402816:11589,290:290,04/11/26 20:25:14,STABLE BEAMS,6799,0.000040795,0.000039870,5.1,HFET
402816:11589,291:291,04/11/26 20:25:37,STABLE BEAMS,6799,0.000040324,0.000039427,5.0,HFET
402816:11589,292:292,04/11/26 20:26:01,STABLE BEAMS,6799,0.000040626,0.000039723,5.1,HFET
402816:11589,293:293,04/11/26 20:26:24,STABLE BEAMS,6799,0.000040578,0.000039679,5.1,HFET
402816:11589,294:294,04/11/26 20:26:47,STABLE BEAMS,6799,0.000040315,0.000039425,5.0,HFET
402816:11589,295:295,04/11/26 20:27:11,STABLE BEAMS,6799,0.000040438,0.000039549,5.0,HFET
402816:11589,296:296,04/11/26 20:27:34,STABLE BEAMS,6799,0.000040345,0.000039462,5.0,HFET
402816:11589,297:297,04/11/26 20:27:57,STABLE BEAMS,6799,0.000040408,0.000039496,5.0,HFET
402816:11589,298:298,04/11/26 20:28:21,STABLE BEAMS,6799,0.000040467,0.000039572,5.0,HFET
402816:11589,299:299,04/11/26 20:28:44,STABLE BEAMS,6799,0.000040724,0.000039244,5.1,HFET
402816:11589,300:300,04/11/26 20:29:07,STABLE BEAMS,6799,0.000040152,0.000039272,5.0,HFET
402816:11589,301:301,04/11/26 20:29:31,STABLE BEAMS,6799,0.000040022,0.000039151,5.0,HFET
402816:11589,302:302,04/11/26 20:29:54,STABLE BEAMS,6799,0.000040216,0.000039330,5.0,HFET
402816:11589,303:303,04/11/26 20:30:17,STABLE BEAMS,6799,0.000040201,0.000039315,5.0,HFET
402816:11589,304:304,04/11/26 20:30:40,STABLE BEAMS,6799,0.000039919,0.000039054,5.0,HFET
402816:11589,305:305,04/11/26 20:31:04,STABLE BEAMS,6799,0.000039751,0.000038891,5.0,HFET
402816:11589,306:306,04/11/26 20:31:27,STABLE BEAMS,6799,0.000039435,0.000038582,4.9,HFET
402816:11589,307:307,04/11/26 20:31:50,STABLE BEAMS,6799,0.000039274,0.000038433,4.9,HFET
402816:11589,308:308,04/11/26 20:32:14,STABLE BEAMS,6799,0.000039246,0.000038402,4.9,HFET
402816:11589,309:309,04/11/26 20:32:37,STABLE BEAMS,6799,0.000039451,0.000038606,4.9,HFET
402816:11589,310:310,04/11/26 20:33:00,STABLE BEAMS,6799,0.000039746,0.000038889,5.0,HFET
402816:11589,311:311,04/11/26 20:33:24,STABLE BEAMS,6799,0.000040652,0.000039746,5.1,HFET
402816:11589,312:312,04/11/26 20:33:47,STABLE BEAMS,6799,0.000040961,0.000039412,5.1,HFET
402816:11589,313:313,04/11/26 20:34:10,STABLE BEAMS,6799,0.000040331,0.000039450,5.0,HFET
402816:11589,314:314,04/11/26 20:34:34,STABLE BEAMS,6799,0.000040796,0.000039881,5.1,HFET
402816:11589,315:315,04/11/26 20:34:57,STABLE BEAMS,6799,0.000040839,0.000039929,5.1,HFET
402816:11589,316:316,04/11/26 20:35:20,STABLE BEAMS,6799,0.000040577,0.000039671,5.1,HFET
402816:11589,317:317,04/11/26 20:35:43,STABLE BEAMS,6799,0.000040312,0.000039425,5.0,HFET
402816:11589,318:318,04/11/26 20:36:07,STABLE BEAMS,6799,0.000040525,0.000031364,5.1,HFET
402816:11589,319:319,04/11/26 20:36:30,STABLE BEAMS,6799,0.000040263,0.000039383,5.0,HFET
402816:11589,320:320,04/11/26 20:36:53,STABLE BEAMS,6799,0.000040138,0.000039267,5.0,HFET
402816:11589,321:321,04/11/26 20:37:17,STABLE BEAMS,6799,0.000040200,0.000039314,5.0,HFET
402816:11589,322:322,04/11/26 20:37:40,STABLE BEAMS,6799,0.000039882,0.000038995,5.0,HFET
402816:11589,323:323,04/11/26 20:38:03,STABLE BEAMS,6799,0.000039440,0.000038595,4.9,HFET
402816:11589,324:324,04/11/26 20:38:27,STABLE BEAMS,6799,0.000039368,0.000038527,4.9,HFET
402816:11589,325:325,04/11/26 20:38:50,STABLE BEAMS,6799,0.000039383,0.000037985,4.9,HFET
402816:11589,326:326,04/11/26 20:39:13,STABLE BEAMS,6799,0.000038887,0.000038068,4.8,HFET
402816:11589,327:327,04/11/26 20:39:37,STABLE BEAMS,6799,0.000040114,0.000039233,5.0,HFET
402816:11589,328:328,04/11/26 20:40:00,STABLE BEAMS,6799,0.000040605,0.000039711,5.1,HFET
402816:11589,329:329,04/11/26 20:40:23,STABLE BEAMS,6799,0.000040126,0.000039240,5.0,HFET
402816:11589,330:330,04/11/26 20:40:47,STABLE BEAMS,6799,0.000040259,0.000039371,5.0,HFET
402816:11589,331:331,04/11/26 20:41:10,STABLE BEAMS,6799,0.000040294,0.000039406,5.0,HFET
402816:11589,332:332,04/11/26 20:41:33,STABLE BEAMS,6799,0.000039836,0.000038960,5.0,HFET
402816:11589,333:333,04/11/26 20:41:56,STABLE BEAMS,6799,0.000039793,0.000038924,5.0,HFET
402816:11589,334:334,04/11/26 20:42:20,STABLE BEAMS,6799,0.000039570,0.000038713,4.9,HFET
402816:11589,335:335,04/11/26 20:42:43,STABLE BEAMS,6799,0.000039636,0.000038772,4.9,HFET
402816:11589,336:336,04/11/26 20:43:06,STABLE BEAMS,6799,0.000039590,0.000038743,4.9,HFET
402816:11589,337:337,04/11/26 20:43:30,STABLE BEAMS,6799,0.000039643,0.000038787,4.9,HFET
402816:11589,338:338,04/11/26 20:43:53,STABLE BEAMS,6799,0.000039623,0.000038215,4.9,HFET
402816:11589,339:339,04/11/26 20:44:16,STABLE BEAMS,6799,0.000039433,0.000038578,4.9,HFET
402816:11589,340:340,04/11/26 20:44:40,STABLE BEAMS,6799,0.000039563,0.000038719,4.9,HFET
402816:11589,341:341,04/11/26 20:45:03,STABLE BEAMS,6799,0.000039485,0.000038640,4.9,HFET
402816:11589,342:342,04/11/26 20:45:26,STABLE BEAMS,6799,0.000039418,0.000038565,4.9,HFET
402816:11589,343:343,04/11/26 20:45:50,STABLE BEAMS,6799,0.000039294,0.000038449,4.9,HFET
402816:11589,344:344,04/11/26 20:46:13,STABLE BEAMS,6799,0.000039376,0.000038541,4.9,HFET
402816:11589,345:345,04/11/26 20:46:36,STABLE BEAMS,6799,0.000039241,0.000038403,4.9,HFET
402816:11589,346:346,04/11/26 20:46:59,STABLE BEAMS,6799,0.000039283,0.000038445,4.9,HFET
402816:11589,347:347,04/11/26 20:47:23,STABLE BEAMS,6799,0.000039515,0.000038669,4.9,HFET
402816:11589,348:348,04/11/26 20:47:46,STABLE BEAMS,6799,0.000039340,0.000038496,4.9,HFET
402816:11589,349:349,04/11/26 20:48:09,STABLE BEAMS,6799,0.000039328,0.000038486,4.9,HFET
402816:11589,350:350,04/11/26 20:48:33,STABLE BEAMS,6799,0.000039394,0.000038554,4.9,HFET
402816:11589,351:351,04/11/26 20:48:56,STABLE BEAMS,6799,0.000039311,0.000037925,4.9,HFET
402816:11589,352:352,04/11/26 20:49:19,STABLE BEAMS,6799,0.000039449,0.000038615,4.9,HFET
402816:11589,353:353,04/11/26 20:49:43,STABLE BEAMS,6799,0.000039692,0.000038840,4.9,HFET
402816:11589,354:354,04/11/26 20:50:06,STABLE BEAMS,6799,0.000039737,0.000038883,5.0,HFET
402816:11589,355:355,04/11/26 20:50:29,STABLE BEAMS,6799,0.000039677,0.000038822,4.9,HFET
402816:11589,356:356,04/11/26 20:50:53,STABLE BEAMS,6799,0.000040721,0.000039825,5.1,HFET
402816:11589,357:357,04/11/26 20:51:16,STABLE BEAMS,6799,0.000039415,0.000038583,4.9,HFET
402816:11589,358:358,04/11/26 20:51:39,STABLE BEAMS,6799,0.000039738,0.000038877,5.0,HFET
402816:11589,359:359,04/11/26 20:52:03,STABLE BEAMS,6799,0.000039790,0.000038933,5.0,HFET
402816:11589,360:360,04/11/26 20:52:26,STABLE BEAMS,6799,0.000040157,0.000039286,5.0,HFET
402816:11589,361:361,04/11/26 20:52:49,STABLE BEAMS,6799,0.000040421,0.000039529,5.0,HFET
402816:11589,362:362,04/11/26 20:53:13,STABLE BEAMS,6799,0.000040187,0.000039319,5.0,HFET
402816:11589,363:363,04/11/26 20:53:36,STABLE BEAMS,6799,0.000039951,0.000038959,5.0,HFET
402816:11589,364:364,04/11/26 20:53:59,STABLE BEAMS,6799,0.000040092,0.000038819,5.0,HFET
402816:11589,365:365,04/11/26 20:54:22,STABLE BEAMS,6799,0.000040207,0.000039335,5.0,HFET
402816:11589,366:366,04/11/26 20:54:46,STABLE BEAMS,6799,0.000040573,0.000039674,5.1,HFET
402816:11589,367:367,04/11/26 20:55:09,STABLE BEAMS,6799,0.000040805,0.000039894,5.1,HFET
402816:11589,368:368,04/11/26 20:55:32,STABLE BEAMS,6799,0.000041607,0.000040661,5.2,HFET
402816:11589,369:369,04/11/26 20:55:56,STABLE BEAMS,6799,0.000039949,0.000039074,5.0,HFET
402816:11589,370:370,04/11/26 20:56:19,STABLE BEAMS,6799,0.000039476,0.000038628,4.9,HFET
402816:11589,371:371,04/11/26 20:56:42,STABLE BEAMS,6799,0.000039475,0.000038631,4.9,HFET
402816:11589,372:372,04/11/26 20:57:06,STABLE BEAMS,6799,0.000039610,0.000038759,4.9,HFET
402816:11589,373:373,04/11/26 20:57:29,STABLE BEAMS,6799,0.000040016,0.000039141,5.0,HFET
402816:11589,374:374,04/11/26 20:57:52,STABLE BEAMS,6799,0.000039532,0.000038681,4.9,HFET
402816:11589,375:375,04/11/26 20:58:16,STABLE BEAMS,6799,0.000039644,0.000038784,4.9,HFET
402816:11589,376:376,04/11/26 20:58:39,STABLE BEAMS,6799,0.000039563,0.000038153,4.9,HFET
402816:11589,377:377,04/11/26 20:59:02,STABLE BEAMS,6799,0.000039432,0.000038590,4.9,HFET
402816:11589,378:378,04/11/26 20:59:26,STABLE BEAMS,6799,0.000039299,0.000038453,4.9,HFET
402816:11589,379:379,04/11/26 20:59:49,STABLE BEAMS,6799,0.000039027,0.000038195,4.9,HFET
402816:11589,380:380,04/11/26 21:00:12,STABLE BEAMS,6799,0.000040586,0.000039677,5.1,HFET
402816:11589,381:381,04/11/26 21:00:35,STABLE BEAMS,6799,0.000040330,0.000039433,5.0,HFET
402816:11589,382:382,04/11/26 21:00:59,STABLE BEAMS,6799,0.000040176,0.000039294,5.0,HFET
402816:11589,383:383,04/11/26 21:01:22,STABLE BEAMS,6799,0.000039952,0.000039083,5.0,HFET
402816:11589,384:384,04/11/26 21:01:45,STABLE BEAMS,6799,0.000040341,0.000039452,5.0,HFET
402816:11589,385:385,04/11/26 21:02:09,STABLE BEAMS,6799,0.000040721,0.000039811,5.1,HFET
402816:11589,386:386,04/11/26 21:02:32,STABLE BEAMS,6799,0.000040189,0.000039307,5.0,HFET
402816:11589,387:387,04/11/26 21:02:55,STABLE BEAMS,6799,0.000040288,0.000039396,5.0,HFET
402816:11589,388:388,04/11/26 21:03:19,STABLE BEAMS,6799,0.000040575,0.000039668,5.1,HFET
402816:11589,389:389,04/11/26 21:03:42,STABLE BEAMS,6799,0.000040306,0.000038841,5.0,HFET
402816:11589,390:390,04/11/26 21:04:05,STABLE BEAMS,6799,0.000040173,0.000039274,5.0,HFET
402816:11589,391:391,04/11/26 21:04:28,STABLE BEAMS,6799,0.000040548,0.000039648,5.1,HFET
402816:11589,392:392,04/11/26 21:04:52,STABLE BEAMS,6799,0.000041359,0.000040415,5.2,HFET
402816:11589,393:393,04/11/26 21:05:15,STABLE BEAMS,6799,0.000040597,0.000039684,5.1,HFET
402816:11589,394:394,04/11/26 21:05:38,STABLE BEAMS,6799,0.000041099,0.000040169,5.1,HFET
402816:11589,395:395,04/11/26 21:06:02,STABLE BEAMS,6799,0.000039890,0.000039033,5.0,HFET
402816:11589,396:396,04/11/26 21:06:25,STABLE BEAMS,6799,0.000040125,0.000039235,5.0,HFET
402816:11589,397:397,04/11/26 21:06:48,STABLE BEAMS,6799,0.000040831,0.000039918,5.1,HFET
402816:11589,398:398,04/11/26 21:07:12,STABLE BEAMS,6799,0.000040551,0.000039649,5.1,HFET
402816:11589,399:399,04/11/26 21:07:35,STABLE BEAMS,6799,0.000040404,0.000039501,5.0,HFET
402816:11589,400:400,04/11/26 21:07:58,STABLE BEAMS,6799,0.000040564,0.000039636,5.1,HFET
402816:11589,401:401,04/11/26 21:08:22,STABLE BEAMS,6799,0.000040692,0.000039794,5.1,HFET
402816:11589,402:402,04/11/26 21:08:45,STABLE BEAMS,6799,0.000041016,0.000039511,5.1,HFET
402816:11589,403:403,04/11/26 21:09:08,STABLE BEAMS,6799,0.000039979,0.000039120,5.0,HFET
402816:11589,404:404,04/11/26 21:09:32,STABLE BEAMS,6799,0.000040411,0.000039524,5.0,HFET
402816:11589,405:405,04/11/26 21:09:55,STABLE BEAMS,6799,0.000041771,0.000040806,5.2,HFET
402816:11589,406:406,04/11/26 21:10:18,STABLE BEAMS,6799,0.000039580,0.000038733,4.9,HFET
402816:11589,407:407,04/11/26 21:10:41,STABLE BEAMS,6799,0.000039464,0.000038623,4.9,HFET
402816:11589,408:408,04/11/26 21:11:05,STABLE BEAMS,6799,0.000039524,0.000038676,4.9,HFET
402816:11589,409:409,04/11/26 21:11:28,STABLE BEAMS,6799,0.000039506,0.000038668,4.9,HFET
402816:11589,410:410,04/11/26 21:11:51,STABLE BEAMS,6799,0.000039845,0.000038993,5.0,HFET
402816:11589,411:411,04/11/26 21:12:15,STABLE BEAMS,6799,0.000040308,0.000039428,5.0,HFET
402816:11589,412:412,04/11/26 21:12:38,STABLE BEAMS,6799,0.000039851,0.000038993,5.0,HFET
402816:11589,413:413,04/11/26 21:13:01,STABLE BEAMS,6799,0.000039820,0.000038954,5.0,HFET
402816:11589,414:414,04/11/26 21:13:25,STABLE BEAMS,6799,0.000040021,0.000039148,5.0,HFET
402816:11589,415:415,04/11/26 21:13:48,STABLE BEAMS,6799,0.000039993,0.000038565,5.0,HFET
402816:11589,416:416,04/11/26 21:14:11,STABLE BEAMS,6799,0.000040514,0.000039617,5.1,HFET
402816:11589,417:417,04/11/26 21:14:35,STABLE BEAMS,6799,0.000040692,0.000039786,5.1,HFET
402816:11589,418:418,04/11/26 21:14:58,STABLE BEAMS,6799,0.000040287,0.000039404,5.0,HFET
402816:11589,419:419,04/11/26 21:15:21,STABLE BEAMS,6799,0.000039858,0.000039004,5.0,HFET
402816:11589,420:420,04/11/26 21:15:45,STABLE BEAMS,6799,0.000040210,0.000039338,5.0,HFET
402816:11589,421:421,04/11/26 21:16:08,STABLE BEAMS,6799,0.000040623,0.000039731,5.1,HFET
402816:11589,422:422,04/11/26 21:16:31,STABLE BEAMS,6799,0.000040501,0.000039604,5.0,HFET
402816:11589,423:423,04/11/26 21:16:54,STABLE BEAMS,6799,0.000040989,0.000040069,5.1,HFET
402816:11589,424:424,04/11/26 21:17:18,STABLE BEAMS,6799,0.000041076,0.000040158,5.1,HFET
402816:11589,425:425,04/11/26 21:17:41,STABLE BEAMS,6799,0.000041069,0.000040150,5.1,HFET
402816:11589,426:426,04/11/26 21:18:04,STABLE BEAMS,6799,0.000041007,0.000040094,5.1,HFET
402816:11589,427:427,04/11/26 21:18:28,STABLE BEAMS,6799,0.000041149,0.000040222,5.1,HFET
402816:11589,428:428,04/11/26 21:18:51,STABLE BEAMS,6799,0.000040995,0.000039490,5.1,HFET
402816:11589,429:429,04/11/26 21:19:14,STABLE BEAMS,6799,0.000041108,0.000040176,5.1,HFET
402816:11589,430:430,04/11/26 21:19:38,STABLE BEAMS,6799,0.000041220,0.000040293,5.1,HFET
402816:11589,431:431,04/11/26 21:20:01,STABLE BEAMS,6799,0.000041346,0.000040405,5.2,HFET
402816:11589,432:432,04/11/26 21:20:24,STABLE BEAMS,6799,0.000040608,0.000039707,5.1,HFET
402816:11589,433:433,04/11/26 21:20:48,STABLE BEAMS,6799,0.000040576,0.000039680,5.1,HFET
402816:11589,434:434,04/11/26 21:21:11,STABLE BEAMS,6799,0.000040725,0.000039816,5.1,HFET
402816:11589,435:435,04/11/26 21:21:34,STABLE BEAMS,6799,0.000040407,0.000039518,5.0,HFET
402816:11589,436:436,04/11/26 21:21:58,STABLE BEAMS,6799,0.000040712,0.000039814,5.1,HFET
402816:11589,437:437,04/11/26 21:22:21,STABLE BEAMS,6799,0.000040908,0.000039988,5.1,HFET
402816:11589,438:438,04/11/26 21:22:44,STABLE BEAMS,6799,0.000040956,0.000040043,5.1,HFET
402816:11589,439:439,04/11/26 21:23:07,STABLE BEAMS,6799,0.000041463,0.000040527,5.2,HFET
402816:11589,440:440,04/11/26 21:23:31,STABLE BEAMS,6799,0.000039641,0.000038795,4.9,HFET
402816:11589,441:441,04/11/26 21:23:54,STABLE BEAMS,6799,0.000039092,0.000037716,4.9,HFET
402816:11589,442:442,04/11/26 21:24:17,STABLE BEAMS,6799,0.000039137,0.000038302,4.9,HFET
402816:11589,443:443,04/11/26 21:24:41,STABLE BEAMS,6799,0.000039468,0.000038618,4.9,HFET
402816:11589,444:444,04/11/26 21:25:04,STABLE BEAMS,6799,0.000039429,0.000038591,4.9,HFET
402816:11589,445:445,04/11/26 21:25:27,STABLE BEAMS,6799,0.000039593,0.000038750,4.9,HFET
402816:11589,446:446,04/11/26 21:25:51,STABLE BEAMS,6799,0.000040515,0.000039621,5.1,HFET
402816:11589,447:447,04/11/26 21:26:14,STABLE BEAMS,6799,0.000040876,0.000039970,5.1,HFET
402816:11589,448:448,04/11/26 21:26:37,STABLE BEAMS,6799,0.000040077,0.000039203,5.0,HFET
402816:11589,449:449,04/11/26 21:27:00,STABLE BEAMS,6799,0.000040918,0.000040006,5.1,HFET
402816:11589,450:450,04/11/26 21:27:24,STABLE BEAMS,6799,0.000040970,0.000040061,5.1,HFET
402816:11589,451:451,04/11/26 21:27:47,STABLE BEAMS,6799,0.000041185,0.000040252,5.1,HFET
402816:11589,452:452,04/11/26 21:28:10,STABLE BEAMS,6799,0.000038914,0.000038091,4.9,HFET
402816:11589,453:453,04/11/26 21:28:34,STABLE BEAMS,6799,0.000039086,0.000038264,4.9,HFET
402816:11589,454:454,04/11/26 21:28:57,STABLE BEAMS,6799,0.000038484,0.000037148,4.8,HFET
402816:11589,455:455,04/11/26 21:29:20,STABLE BEAMS,6799,0.000039851,0.000038993,5.0,HFET
402816:11589,456:456,04/11/26 21:29:44,STABLE BEAMS,6799,0.000039564,0.000038710,4.9,HFET
402816:11589,457:457,04/11/26 21:30:07,STABLE BEAMS,6799,0.000039126,0.000038300,4.9,HFET
402816:11589,458:458,04/11/26 21:30:30,STABLE BEAMS,6799,0.000038869,0.000038058,4.8,HFET
402816:11589,459:459,04/11/26 21:30:54,STABLE BEAMS,6799,0.000038866,0.000038059,4.8,HFET
402816:11589,460:460,04/11/26 21:31:17,STABLE BEAMS,6799,0.000039453,0.000038593,4.9,HFET
402816:11589,461:461,04/11/26 21:31:40,STABLE BEAMS,6799,0.000039651,0.000038791,4.9,HFET
402816:11589,462:462,04/11/26 21:32:04,STABLE BEAMS,6799,0.000039903,0.000039044,5.0,HFET
402816:11589,463:463,04/11/26 21:32:27,STABLE BEAMS,6799,0.000040035,0.000039154,5.0,HFET
402816:11589,464:464,04/11/26 21:32:50,STABLE BEAMS,6799,0.000039120,0.000038292,4.9,HFET
402816:11589,465:465,04/11/26 21:33:14,STABLE BEAMS,6799,0.000038866,0.000038026,4.8,HFET
402816:11589,466:466,04/11/26 21:33:37,STABLE BEAMS,6799,0.000039035,0.000038200,4.9,HFET
402816:11589,467:467,04/11/26 21:34:00,STABLE BEAMS,6799,0.000041512,0.000039994,5.2,HFET
402816:11589,468:468,04/11/26 21:34:23,STABLE BEAMS,6799,0.000040029,0.000039162,5.0,HFET
402816:11589,469:469,04/11/26 21:34:47,STABLE BEAMS,6799,0.000039630,0.000038778,4.9,HFET
402816:11589,470:470,04/11/26 21:35:10,STABLE BEAMS,6799,0.000039570,0.000038729,4.9,HFET
402816:11589,471:471,04/11/26 21:35:33,STABLE BEAMS,6799,0.000039413,0.000038572,4.9,HFET
402816:11589,472:472,04/11/26 21:35:57,STABLE BEAMS,6799,0.000039646,0.000038788,4.9,HFET
402816:11589,473:473,04/11/26 21:36:20,STABLE BEAMS,6799,0.000040088,0.000039215,5.0,HFET
402816:11589,474:474,04/11/26 21:36:43,STABLE BEAMS,6799,0.000041324,0.000040386,5.2,HFET
402816:11589,475:475,04/11/26 21:37:07,STABLE BEAMS,6799,0.000041351,0.000040411,5.2,HFET
402816:11589,476:476,04/11/26 21:37:30,STABLE BEAMS,6799,0.000040969,0.000040059,5.1,HFET
402816:11589,477:477,04/11/26 21:37:53,STABLE BEAMS,6799,0.000041375,0.000040427,5.2,HFET
402816:11589,478:478,04/11/26 21:38:17,STABLE BEAMS,6799,0.000041991,0.000041025,5.2,HFET
402816:11589,479:479,04/11/26 21:38:40,STABLE BEAMS,6799,0.000040879,0.000039969,5.1,HFET
402816:11589,480:480,04/11/26 21:39:03,STABLE BEAMS,6799,0.000040683,0.000039211,5.1,HFET
402816:11589,481:481,04/11/26 21:39:27,STABLE BEAMS,6799,0.000040900,0.000039993,5.1,HFET
402816:11589,482:482,04/11/26 21:39:50,STABLE BEAMS,6799,0.000040506,0.000039605,5.0,HFET
402816:11589,483:483,04/11/26 21:40:13,STABLE BEAMS,6799,0.000040132,0.000039264,5.0,HFET
402816:11589,484:484,04/11/26 21:40:36,STABLE BEAMS,6799,0.000039827,0.000038960,5.0,HFET
402816:11589,485:485,04/11/26 21:41:00,STABLE BEAMS,6799,0.000039689,0.000038842,4.9,HFET
402816:11589,486:486,04/11/26 21:41:23,STABLE BEAMS,6799,0.000039379,0.000038538,4.9,HFET
402816:11589,487:487,04/11/26 21:41:46,STABLE BEAMS,6799,0.000040033,0.000039155,5.0,HFET
402816:11589,488:488,04/11/26 21:42:10,STABLE BEAMS,6799,0.000039130,0.000038293,4.9,HFET
402816:11589,489:489,04/11/26 21:42:33,STABLE BEAMS,6799,0.000038445,0.000037642,4.8,HFET
402816:11589,490:490,04/11/26 21:42:56,STABLE BEAMS,6799,0.000039276,0.000038445,4.9,HFET
402816:11589,491:491,04/11/26 21:43:20,STABLE BEAMS,6799,0.000039268,0.000038437,4.9,HFET
402816:11589,492:492,04/11/26 21:43:43,STABLE BEAMS,6799,0.000039308,0.000038471,4.9,HFET
402816:11589,493:493,04/11/26 21:44:06,STABLE BEAMS,6799,0.000039224,0.000037840,4.9,HFET
402816:11589,494:494,04/11/26 21:44:30,STABLE BEAMS,6799,0.000039354,0.000038525,4.9,HFET
402816:11589,495:495,04/11/26 21:44:53,STABLE BEAMS,6799,0.000039611,0.000038747,4.9,HFET
402816:11589,496:496,04/11/26 21:45:16,STABLE BEAMS,6799,0.000039678,0.000038823,4.9,HFET
402816:11589,497:497,04/11/26 21:45:39,STABLE BEAMS,6799,0.000040509,0.000039601,5.0,HFET
